"carat","cut","color","clarity","depth","table","price","x","y","z"
1.71,"Ideal","G","VVS2",62.1,55,18768,7.66,7.63,4.75
1.15,"Ideal","I","VS1",62.1,55,5626,6.76,6.67,4.18
0.74,"Ideal","E","VS2",60.2,55,3518,5.87,5.92,3.55
0.29,"Ideal","E","VVS2",62,55,669,4.25,4.27,2.64
1.56,"Ideal","F","SI2",61.2,55,10571,7.47,7.57,4.6
0.31,"Ideal","G","VS1",61,56,642,4.35,4.4,2.67
1.01,"Good","F","VS2",63.9,58,6330,6.32,6.39,4.06
0.61,"Very Good","G","SI1",59.7,63,1548,5.5,5.43,3.26
0.31,"Very Good","G","VS1",62.2,56,625,4.32,4.36,2.7
0.74,"Good","E","SI1",62.1,64,2366,5.76,5.71,3.56
0.7,"Good","E","SI1",65,57,2038,5.53,5.58,3.61
0.3,"Premium","I","SI1",61.4,58,506,4.33,4.3,2.65
0.9,"Very Good","E","SI1",62.6,58,4315,6.11,6.15,3.84
1.23,"Premium","D","SI2",58.9,58,5283,6.99,6.97,4.11
1.43,"Very Good","G","VS2",62.2,58,10419,7.15,7.18,4.46
0.4,"Ideal","I","SI1",62.2,55,654,4.72,4.77,2.95
1.04,"Premium","G","SI1",62.6,55,4948,6.49,6.42,4.04
0.38,"Ideal","I","SI1",61.7,56,610,4.64,4.67,2.87
1.18,"Premium","H","SI1",61.8,58,5801,6.79,6.74,4.18
0.56,"Ideal","I","SI1",61.3,56,1343,5.28,5.31,3.25
1.65,"Very Good","H","VS1",62,54,12686,7.55,7.62,4.7
0.32,"Ideal","I","VVS1",61.7,55,589,4.39,4.4,2.71
1.03,"Ideal","G","SI1",61.6,55,5518,6.48,6.52,4
0.25,"Very Good","E","VVS2",60.5,59,575,4.06,4.1,2.47
0.31,"Ideal","D","SI1",61.7,56,541,4.35,4.37,2.69
0.71,"Ideal","I","VS1",61.9,55,2637,5.75,5.71,3.55
1.01,"Premium","D","SI1",61.5,59,5860,6.46,6.39,3.95
0.7,"Ideal","G","VS1",61.9,57,2724,5.7,5.68,3.52
0.59,"Ideal","E","SI2",61.6,54,1248,5.42,5.45,3.35
2.08,"Premium","F","SI2",62,60,13437,8.15,8.1,5.04
0.41,"Premium","G","VS1",62.4,57,961,4.74,4.71,2.95
0.9,"Very Good","J","VS2",63.1,59,3024,6.09,6.05,3.83
0.32,"Good","E","VS2",64.1,54,556,4.34,4.37,2.79
0.7,"Premium","D","SI2",60.8,61,1987,5.69,5.64,3.45
0.26,"Very Good","E","VVS1",61.5,56,657,4.1,4.15,2.53
0.38,"Ideal","D","VVS2",60.7,55,1289,4.69,4.71,2.85
0.34,"Premium","H","VVS1",61.1,59,775,4.48,4.52,2.75
0.9,"Premium","G","SI1",61.3,60,3774,6.17,6.14,3.77
0.7,"Very Good","F","VVS1",59.3,62,3270,5.74,5.77,3.41
2.33,"Premium","J","SI1",59.9,59,14711,8.7,8.65,5.2
1.51,"Very Good","J","SI1",63.5,58,6976,7.29,7.24,4.61
1.16,"Premium","I","SI1",62.7,57,4872,6.76,6.67,4.21
0.89,"Very Good","E","SI1",62.7,57,4003,6.08,6.13,3.83
0.79,"Premium","J","SI1",58.8,62,1924,6.03,6.01,3.54
1.32,"Very Good","J","SI1",63.5,57,4657,6.98,6.95,4.42
0.71,"Very Good","F","VVS1",63.2,60,2862,5.65,5.61,3.56
0.33,"Very Good","F","VVS2",61.1,56,739,4.46,4.48,2.73
0.32,"Ideal","D","SI2",61.1,56,477,4.39,4.41,2.69
1.01,"Very Good","E","VS2",59.9,57,6622,6.52,6.57,3.92
0.25,"Very Good","E","VVS2",60.2,59,575,4.07,4.14,2.47
0.33,"Ideal","D","VS2",60.9,55,781,4.46,4.5,2.73
0.43,"Ideal","G","SI1",61.5,57,790,4.84,4.87,2.98
1.03,"Very Good","G","SI1",63.1,58,4903,6.41,6.37,4.03
0.66,"Good","F","VS2",64.1,56,2138,5.5,5.46,3.51
0.32,"Very Good","G","SI2",62.4,59,421,4.35,4.4,2.73
0.57,"Ideal","F","VS1",62.6,56,2052,5.33,5.27,3.32
1.3,"Ideal","H","SI1",62.2,56,7054,7.03,6.98,4.36
2.1,"Very Good","H","SI1",62.9,57,18480,8.12,8.19,5.13
1.01,"Ideal","G","IF",62.8,57,8778,6.42,6.39,4.02
0.56,"Ideal","D","VS2",61.1,56,2066,5.33,5.3,3.25
0.93,"Ideal","E","SI2",60.5,54,4858,6.4,6.38,3.87
0.24,"Ideal","G","VVS1",62.2,56,559,4,4.04,2.5
0.33,"Ideal","D","VS2",62.3,56,781,4.43,4.46,2.77
0.41,"Very Good","F","VS2",62.6,58,863,4.75,4.81,2.99
0.34,"Ideal","F","VS1",62.2,56,956,4.47,4.44,2.77
0.93,"Very Good","F","SI1",58.8,60,4081,6.37,6.49,3.78
0.35,"Very Good","G","VS1",62.5,55,706,4.51,4.55,2.83
1.5,"Premium","I","SI2",61.2,59,7476,7.39,7.36,4.51
1.04,"Premium","E","SI2",59.2,58,4566,6.7,6.64,3.95
0.52,"Very Good","F","VS2",60.7,59,1600,5.14,5.18,3.13
1.09,"Premium","G","VS2",61,59,6906,6.6,6.65,4.04
1.15,"Very Good","E","IF",59.2,57,12895,6.78,6.86,4.04
0.41,"Very Good","H","VS1",61.5,55,788,4.8,4.82,2.96
0.7,"Premium","G","VS1",62.6,58,2648,5.64,5.61,3.52
2,"Very Good","D","SI2",60,56,17953,8.16,8.23,4.92
0.36,"Very Good","H","VS2",61,60,568,4.55,4.6,2.79
0.52,"Ideal","D","VS1",60.9,56,1991,5.19,5.22,3.17
1.01,"Ideal","J","SI1",60.2,59,4194,6.48,6.51,3.91
1.2,"Premium","G","SI1",61.5,61,5947,6.84,6.78,4.19
1.7,"Premium","I","VVS2",61.7,57.4,13127,7.62,7.67,4.71
1.62,"Ideal","G","VS2",61.7,54,15318,7.57,7.58,4.68
0.41,"Ideal","E","SI1",61.4,57,705,4.78,4.8,2.94
0.34,"Ideal","F","VVS2",61.7,55,784,4.49,4.52,2.78
0.57,"Very Good","E","SI1",62.1,58,1397,5.28,5.32,3.29
0.33,"Ideal","G","IF",62.1,56,984,4.41,4.44,2.75
0.7,"Ideal","J","VVS2",62.7,56,1790,5.67,5.71,3.57
1.7,"Ideal","I","SI2",60.7,59,8743,7.69,7.64,4.65
0.32,"Ideal","H","VS1",61,56,580,4.43,4.45,2.71
1.5,"Good","D","SI2",63.4,59,8108,7.2,7.25,4.58
0.29,"Very Good","G","VVS1",61.6,56,607,4.24,4.27,2.62
1.53,"Premium","G","SI2",58.7,59,8688,7.51,7.45,4.39
0.26,"Premium","E","VS2",62.1,56,580,4.13,4.11,2.56
0.41,"Very Good","E","SI2",63,57,638,4.7,4.73,2.97
0.33,"Premium","D","VVS1",61.8,58,1207,4.43,4.4,2.73
1.56,"Fair","I","SI1",64.6,62,7950,7.26,7.23,4.68
0.57,"Premium","J","VS2",60.2,62,1176,5.4,5.33,3.23
1.51,"Premium","F","VS2",61.9,59,14465,7.39,7.31,4.55
1.65,"Ideal","H","VVS2",62.1,56,12225,7.68,7.65,4.76
0.88,"Ideal","F","SI2",62.2,56,3619,6.11,6.17,3.82
0.41,"Ideal","E","VS1",62,54,1079,4.76,4.79,2.96
0.3,"Ideal","D","VVS2",59.5,56,950,4.42,4.38,2.62
0.86,"Ideal","D","SI1",62.8,56,3709,6.05,6.08,3.81
0.3,"Premium","D","VS2",60.7,60,710,4.33,4.37,2.64
1.16,"Good","F","SI2",63.7,63,4476,6.63,6.55,4.2
0.7,"Ideal","F","VVS1",61,57,3602,5.71,5.76,3.5
1.2,"Very Good","I","VS2",60.5,60,5941,6.86,6.93,4.17
0.9,"Ideal","H","SI1",61.6,56,4740,6.17,6.23,3.82
0.63,"Ideal","E","VS2",62.1,56,2156,5.54,5.51,3.43
0.37,"Ideal","E","VS2",61.6,57,1041,4.65,4.61,2.85
0.71,"Very Good","G","VS1",62,53,3425,5.72,5.76,3.56
0.53,"Good","I","SI1",61.3,62,1033,5.14,5.17,3.16
0.5,"Good","J","VVS2",64.1,57,1105,5,4.95,3.19
1.12,"Ideal","J","VS2",62.9,57,3638,6.55,6.52,4.11
0.61,"Very Good","E","SI1",63.9,54,2179,5.38,5.42,3.45
0.4,"Premium","G","VVS1",60.9,57,1200,4.8,4.76,2.91
1.04,"Premium","F","VS2",59.6,62,6278,6.62,6.56,3.93
0.71,"Ideal","E","VS1",61.5,55,3748,5.78,5.75,3.55
0.61,"Premium","I","VS2",61.8,56,1438,5.44,5.41,3.35
0.51,"Very Good","E","SI1",62.3,58,1438,5.05,5.12,3.17
0.73,"Ideal","I","VS1",60.7,56,2397,5.85,5.81,3.54
1.09,"Premium","H","VS2",61.4,58,5677,6.64,6.58,4.06
0.9,"Premium","E","SI1",62.9,58,4158,6.16,6.11,3.86
0.3,"Very Good","E","VS1",61.9,60,710,4.26,4.3,2.65
0.31,"Ideal","F","IF",62.2,54,914,4.37,4.41,2.73
0.35,"Ideal","G","VVS2",61,57,798,4.54,4.58,2.78
0.32,"Ideal","G","VS1",60.5,56,828,4.44,4.42,2.68
0.31,"Ideal","F","VVS2",62.4,55,977,4.36,4.33,2.71
1.2,"Ideal","F","VS1",60.7,57,9596,6.89,6.85,4.17
1,"Good","F","VS2",63.9,62,6352,6.26,6.32,4.02
0.34,"Ideal","H","VVS2",61.8,54,880,4.49,4.47,2.77
0.57,"Premium","E","VS2",61,58,1949,5.34,5.31,3.25
0.28,"Very Good","E","VS1",61.8,55,489,4.21,4.24,2.61
0.7,"Very Good","D","SI2",63.3,57,2354,5.64,5.6,3.56
0.51,"Ideal","G","VS1",59.7,57,1656,5.2,5.25,3.12
0.75,"Ideal","F","VS2",62.1,57,3081,5.8,5.82,3.61
0.41,"Very Good","F","SI1",62.3,60,679,4.73,4.78,2.96
0.31,"Ideal","F","VS2",61.9,55,625,4.31,4.35,2.68
0.34,"Ideal","D","VS2",61.6,55,881,4.54,4.48,2.78
2,"Fair","H","SI2",65.9,58,12554,7.84,7.8,5.15
0.53,"Ideal","H","VS1",61.2,56,1607,5.26,5.21,3.2
1,"Good","H","SI1",63.9,56,4469,6.31,6.28,4.02
0.32,"Ideal","H","VVS1",61.6,56,730,4.39,4.41,2.71
0.41,"Ideal","G","VS2",62.7,56,827,4.71,4.76,2.97
2,"Premium","H","SI2",60.7,60,15312,8.07,8.11,4.91
1.02,"Ideal","H","SI1",62.5,57,4746,6.41,6.46,4.02
1.02,"Premium","H","SI2",61.3,57,3713,6.51,6.45,3.97
1.21,"Ideal","H","SI1",62.6,53,6025,6.87,6.8,4.28
0.42,"Ideal","F","SI1",61.6,56,691,4.81,4.83,2.97
1.52,"Premium","J","VS1",62.2,59,8426,7.32,7.38,4.57
2.2,"Premium","J","SI2",60.9,60,13065,8.42,8.34,5.1
0.7,"Good","G","VVS1",58.5,62,3380,5.8,5.82,3.4
0.43,"Very Good","H","VVS1",60.2,55,1220,4.92,4.95,2.97
0.42,"Ideal","G","SI1",61.6,56,1136,4.83,4.85,2.98
0.3,"Premium","G","VS1",59.6,59,776,4.38,4.34,2.6
1.2,"Ideal","I","SI2",63,57,4596,6.77,6.7,4.24
0.4,"Very Good","D","VS2",63.2,57,850,4.66,4.71,2.96
1.17,"Ideal","G","VS2",62,56,7548,6.74,6.71,4.17
2.51,"Very Good","E","SI2",63.1,56,16717,8.65,8.6,5.44
1.02,"Premium","H","SI1",60.3,59,4558,6.5,6.44,3.9
1.01,"Very Good","J","VVS2",62.2,56,4850,6.37,6.42,3.98
0.52,"Very Good","G","VVS2",61.8,59,1911,5.13,5.16,3.18
0.56,"Premium","D","SI1",59.9,60,1814,5.39,5.33,3.21
0.37,"Ideal","F","VVS1",61.5,56,931,4.59,4.61,2.83
0.32,"Ideal","G","SI1",63,56,612,4.38,4.35,2.75
0.24,"Very Good","E","VVS2",63.6,54,485,3.96,4,2.53
0.32,"Ideal","G","SI1",61.4,55,461,4.4,4.46,2.72
1,"Very Good","E","SI1",60.9,59,5082,6.38,6.43,3.9
0.7,"Ideal","F","SI1",60.7,57,2671,5.78,5.82,3.52
1.61,"Ideal","G","VS2",62.2,56,9521,7.57,7.5,4.69
0.29,"Very Good","E","VVS1",59.5,61,609,4.29,4.31,2.56
0.57,"Ideal","G","VS2",61.8,56,1728,5.35,5.3,3.29
0.73,"Ideal","H","IF",61.6,55,3378,5.8,5.82,3.58
0.9,"Ideal","G","SI1",61.6,57,3931,6.24,6.17,3.82
0.93,"Very Good","J","VS1",63,53,3651,6.22,6.26,3.93
0.71,"Premium","F","SI2",61.6,59,2482,5.75,5.71,3.53
1.24,"Premium","J","VS2",61.4,59,5026,6.91,6.83,4.22
0.36,"Ideal","F","VS1",61.6,56,819,4.62,4.64,2.85
0.32,"Very Good","H","VVS2",61.6,55,645,4.42,4.44,2.73
1.01,"Ideal","G","VS2",61.8,56,6108,6.45,6.42,3.98
0.7,"Ideal","I","VVS2",62.1,56,2367,5.68,5.72,3.54
0.58,"Very Good","F","SI1",62.6,57,1373,5.24,5.36,3.32
0.32,"Very Good","J","VS2",62.9,56,393,4.37,4.4,2.76
0.34,"Good","H","VS1",64,58,689,4.49,4.45,2.86
1.03,"Premium","E","VS1",62.8,58,8629,6.46,6.41,4.04
0.36,"Premium","D","VS2",61,58,1094,4.62,4.59,2.81
0.52,"Very Good","E","SI2",64,55,1059,5.07,5.11,3.26
1.5,"Good","H","VS2",63.6,58,10291,7.22,7.27,4.61
1.03,"Ideal","F","VS2",62.4,56,6751,6.48,6.43,4.03
0.42,"Ideal","H","SI1",62.4,57,700,4.76,4.79,2.98
0.52,"Ideal","D","SI1",62.2,57,1600,5.13,5.16,3.2
1.52,"Premium","D","VS1",61,59,17723,7.48,7.53,4.5
0.77,"Ideal","J","VS2",61.4,55,2159,5.9,5.95,3.64
1.01,"Good","F","SI2",63.7,59,4242,6.38,6.28,4.03
0.5,"Fair","F","I1",68.3,58,627,4.91,4.78,3.32
0.8,"Premium","J","SI2",61.4,57,2074,5.99,5.93,3.66
0.9,"Good","F","SI2",61.3,59,3621,6.12,6.15,3.76
1.01,"Premium","H","SI2",60.6,61,3959,6.45,6.38,3.89
0.78,"Ideal","J","VS1",61.9,57,2365,5.88,5.91,3.65
0.54,"Very Good","E","VS2",61.2,58,1707,5.21,5.28,3.21
0.7,"Ideal","E","VS1",62.1,56,3472,5.7,5.66,3.53
0.35,"Ideal","G","VS1",60.5,57,706,4.55,4.58,2.76
0.53,"Ideal","D","VS2",61.2,56,1857,5.2,5.23,3.19
0.33,"Very Good","F","VS2",61.9,57,666,4.42,4.44,2.74
0.5,"Very Good","H","SI1",63.1,59,1181,5.02,4.96,3.15
0.32,"Very Good","G","VS2",62.3,55,544,4.38,4.41,2.73
0.7,"Good","G","SI1",64,57,2121,5.63,5.58,3.59
0.31,"Ideal","E","VVS2",59.9,62,755,4.4,4.41,2.64
0.7,"Fair","E","SI1",66.7,59,2241,5.49,5.45,3.65
0.4,"Premium","E","SI1",60.9,56,945,4.8,4.76,2.91
1.26,"Ideal","G","SI2",60.9,55,6046,7.05,7,4.28
0.7,"Good","G","VVS1",59.9,61,2899,5.75,5.81,3.46
1.52,"Premium","J","VS1",62.2,59,8426,7.32,7.38,4.57
0.61,"Ideal","E","VVS2",62,54,3011,5.43,5.47,3.38
0.68,"Ideal","D","VVS1",61.3,57,4325,5.66,5.69,3.48
0.42,"Ideal","G","VVS1",61.1,56,1235,4.87,4.82,2.96
0.5,"Fair","H","SI1",64.9,54,1094,5.01,4.98,3.24
1.21,"Ideal","E","IF",61.8,56,17353,6.81,6.88,4.23
0.52,"Very Good","G","SI1",60.6,61,1161,5.17,5.19,3.14
0.51,"Ideal","H","VS1",61.1,56,1438,5.11,5.16,3.14
0.72,"Ideal","F","SI2",61.9,54,2674,5.83,5.73,3.57
0.31,"Ideal","D","VS2",62.7,55,734,4.31,4.34,2.71
0.31,"Ideal","H","VVS2",62.6,56,802,4.37,4.32,2.72
0.38,"Ideal","E","SI1",62.1,55,685,4.64,4.67,2.89
0.31,"Ideal","G","IF",62.6,57,988,4.32,4.3,2.7
0.32,"Premium","I","VS1",61.3,58,505,4.35,4.39,2.68
0.71,"Ideal","H","IF",61.6,55,3290,5.75,5.78,3.55
0.51,"Premium","E","VS1",61.8,58,1758,5.13,5.09,3.16
0.33,"Good","D","VS2",63.6,56,625,4.38,4.42,2.8
0.38,"Very Good","G","SI1",61.8,53.7,755,4.67,4.69,2.9
0.53,"Ideal","I","VS2",61.9,54,1173,5.21,5.23,3.23
1.2,"Ideal","I","VS2",62.5,56,5634,6.77,6.74,4.22
1,"Premium","F","I1",62.4,59,3344,6.34,6.38,3.97
0.33,"Ideal","I","VS1",61.7,55,573,4.44,4.47,2.75
0.3,"Ideal","D","VVS1",61.1,57,1000,4.34,4.36,2.66
1.01,"Very Good","D","SI1",61.1,58,5619,6.46,6.51,3.96
1.66,"Ideal","F","SI2",62.6,59,10338,7.53,7.57,4.73
1.21,"Ideal","F","VS1",61.8,56,10504,6.84,6.86,4.23
1,"Ideal","E","VS2",61.5,55,6989,6.47,6.44,3.97
1.02,"Ideal","F","SI2",62.4,57,4398,6.43,6.4,4
0.51,"Ideal","E","VS2",61.9,56,1781,5.16,5.12,3.18
0.99,"Very Good","J","SI1",60.3,57,4002,6.44,6.49,3.9
0.7,"Very Good","G","SI2",63.2,57,2117,5.7,5.66,3.59
0.72,"Ideal","J","SI1",61.7,56,1853,5.77,5.81,3.57
1.5,"Good","G","VS1",63.8,58,13720,7.21,7.12,4.57
0.33,"Very Good","G","VVS2",61.2,57,752,4.42,4.44,2.71
1.03,"Ideal","G","VVS1",62.4,57,8608,6.47,6.39,4.01
0.3,"Ideal","H","VVS1",62.3,57,665,4.26,4.28,2.66
0.7,"Premium","G","SI2",58,60,2268,5.91,5.88,3.42
0.72,"Ideal","F","VS2",61.8,56,3564,5.72,5.74,3.54
0.31,"Ideal","I","SI1",62.2,56,418,4.34,4.37,2.71
0.33,"Ideal","G","VVS1",62.4,56,820,4.41,4.45,2.76
0.3,"Ideal","H","VVS2",60.8,58,590,4.33,4.38,2.65
0.3,"Very Good","H","VVS1",62.6,60,684,4.21,4.26,2.65
0.33,"Ideal","H","VS1",60.9,56,727,4.46,4.5,2.73
0.8,"Premium","E","VS1",61.7,58,3967,5.98,5.95,3.68
0.38,"Ideal","E","VS1",61.9,55.2,979,4.62,4.65,2.87
0.3,"Premium","D","VS2",62.2,58,911,4.3,4.25,2.66
2,"Ideal","I","SI2",59.8,55,11255,8.28,8.18,4.92
2.05,"Premium","I","SI2",62.1,59,9850,8.13,8.07,5.03
1.23,"Very Good","E","SI1",59.2,62,7143,7,7.05,4.16
0.3,"Ideal","F","SI1",61.9,54,475,4.33,4.36,2.69
1.51,"Very Good","F","VS2",63.2,56,13080,7.22,7.28,4.58
0.36,"Ideal","E","VS1",62,55,828,4.58,4.6,2.85
0.41,"Ideal","G","VS1",59.8,57,961,4.86,4.81,2.89
0.5,"Ideal","G","SI2",61.2,56,1011,5.13,5.17,3.15
0.35,"Ideal","I","VS2",61.1,57,509,4.55,4.58,2.79
0.3,"Good","D","VS2",58.9,62,621,4.33,4.36,2.56
1,"Good","I","SI1",57.6,61,3640,6.56,6.52,3.77
0.4,"Ideal","H","SI1",62.9,56,855,4.7,4.65,2.94
0.77,"Very Good","F","SI2",59.7,57,2334,5.97,6.05,3.59
0.26,"Good","D","VS1",58.4,63,403,4.19,4.24,2.46
1.4,"Premium","F","VS1",58.8,61,12401,7.35,7.32,4.31
0.34,"Ideal","D","SI1",61.2,57,803,4.51,4.48,2.75
1.01,"Very Good","D","VS2",60.4,58,6905,6.47,6.57,3.94
0.52,"Ideal","H","SI1",61.7,55,1245,5.17,5.21,3.2
0.33,"Ideal","F","VVS1",61.7,55,880,4.42,4.46,2.74
2.09,"Very Good","F","SI2",62.7,61,16824,8.07,8.14,5.08
1.2,"Very Good","F","VS1",62.6,59,8983,6.64,6.71,4.18
0.43,"Ideal","D","VS2",62,55,1056,4.81,4.86,3
0.32,"Ideal","H","VVS1",61.9,56,936,4.41,4.38,2.72
0.55,"Very Good","H","VS1",61,56,1643,5.26,5.3,3.22
1.78,"Premium","H","SI2",61,61,10666,7.88,7.82,4.79
1.01,"Premium","I","SI1",60.8,61,4525,6.47,6.43,3.92
1.03,"Premium","D","SI2",61.7,58,4679,6.47,6.5,4
0.5,"Very Good","D","VS1",62.3,60,1804,5.07,5.1,3.17
1.2,"Premium","H","SI2",62.4,57,5510,6.83,6.75,4.24
0.32,"Very Good","H","VVS2",62.1,58,645,4.34,4.39,2.71
1.14,"Ideal","H","VS2",61.6,56,5937,6.72,6.68,4.13
1.82,"Premium","G","SI1",62.7,58,15162,7.75,7.68,4.84
2.01,"Very Good","H","I1",61.7,63,8104,7.94,7.91,4.89
0.72,"Premium","F","SI1",62.6,59,2318,5.74,5.69,3.58
1.34,"Premium","E","IF",61.8,58,17663,7.15,7.08,4.4
0.29,"Ideal","H","VS1",62.4,54,464,4.23,4.26,2.65
0.31,"Ideal","G","VVS1",60.7,57,816,4.37,4.4,2.66
0.91,"Premium","E","SI2",62.8,61,3639,6.09,6.07,3.82
1.02,"Ideal","D","VS1",60.8,55,8818,6.55,6.5,3.97
0.51,"Premium","F","VS2",61.4,58,1619,5.13,5.09,3.14
0.57,"Ideal","E","VS2",61.5,57,2491,5.35,5.32,3.28
1.01,"Good","H","SI1",63.1,60,4432,6.37,6.41,4.03
1.01,"Premium","J","VVS2",62.7,59,3897,6.46,6.39,4.03
0.53,"Good","H","SI1",63.7,55,1132,5.12,5.15,3.27
0.5,"Ideal","H","VS1",61.7,59,1429,5.07,5.14,3.15
0.32,"Premium","G","VS2",62.8,58,720,4.35,4.31,2.72
0.51,"Ideal","D","VS2",61.2,55,1787,5.16,5.18,3.16
0.72,"Very Good","I","VVS2",62.5,56,2530,5.7,5.72,3.57
0.53,"Ideal","E","SI1",61.2,54,1303,5.21,5.25,3.2
0.36,"Ideal","G","IF",61.6,55,1148,4.59,4.57,2.82
0.53,"Ideal","F","VS1",61.5,56,1856,5.26,5.22,3.22
0.23,"Very Good","D","VVS1",62.5,58,530,3.94,3.96,2.47
0.71,"Very Good","G","VS2",62.1,62,2599,5.65,5.71,3.53
1.35,"Ideal","J","SI1",61,55,4423,7.17,7.09,4.35
0.3,"Very Good","F","IF",62.4,56,886,4.28,4.31,2.68
0.6,"Good","I","VS1",60.1,62,1378,5.42,5.49,3.28
0.31,"Ideal","H","VS1",61.3,55,562,4.36,4.38,2.68
0.42,"Very Good","F","IF",60,58,1722,4.87,4.9,2.93
0.64,"Ideal","I","VS1",60.8,54,1589,5.55,5.6,3.39
0.25,"Very Good","E","IF",61.3,56,633,4.1,4.13,2.53
0.3,"Ideal","F","VS1",61.4,56,658,4.33,4.37,2.67
0.39,"Very Good","F","VS2",62.4,58,821,4.61,4.65,2.89
0.57,"Ideal","E","SI1",61.2,57,1613,5.37,5.32,3.27
0.53,"Ideal","D","VS2",62.2,56,1809,5.17,5.18,3.22
0.33,"Very Good","D","SI2",60.7,56,492,4.43,4.46,2.7
1.06,"Ideal","G","SI1",62,56,5253,6.55,6.52,4.05
1.01,"Very Good","G","VVS1",61.8,59,8373,6.47,6.41,3.98
0.32,"Ideal","F","VS1",61.5,56,639,4.4,4.44,2.72
0.7,"Fair","F","SI1",65.3,54,1974,5.58,5.54,3.63
1.22,"Very Good","G","VS1",62.2,58,8633,6.75,6.81,4.22
0.42,"Premium","F","VS1",60.9,59,1103,4.85,4.8,2.94
1.26,"Ideal","G","VS1",61.6,56,9243,7.03,6.96,4.31
0.71,"Ideal","E","VVS1",62,56,4802,5.69,5.73,3.54
0.31,"Very Good","D","SI1",63.4,58,732,4.35,4.32,2.75
1.01,"Very Good","F","SI2",60.8,63,4017,6.38,6.32,3.86
0.9,"Premium","G","SI2",61.1,58,3246,6.22,6.18,3.79
0.91,"Premium","E","VS1",62.7,59,5057,6.15,6.19,3.87
0.53,"Premium","F","SI2",60.5,60,1242,5.23,5.19,3.15
0.54,"Ideal","D","VS2",61.1,57,1993,5.29,5.19,3.2
0.56,"Ideal","F","VS2",62.2,55,1739,5.25,5.28,3.28
2.02,"Premium","H","VS2",62.7,53,18207,8.02,7.95,0
0.7,"Very Good","G","VS2",61.3,57,2433,5.66,5.7,3.48
0.31,"Very Good","J","VS2",62.7,58,380,4.3,4.34,2.71
0.81,"Ideal","F","SI2",62.9,57,2726,5.97,5.93,3.74
1.2,"Good","D","I1",63.6,60,4346,6.72,6.67,4.26
0.7,"Very Good","I","VS1",63.1,54,2129,5.61,5.67,3.56
0.37,"Premium","F","VS2",59.7,59,957,4.68,4.64,2.78
2.19,"Ideal","H","SI1",60.6,57,18475,8.39,8.35,5.07
0.36,"Ideal","E","VS2",61.9,56,789,4.55,4.56,2.82
0.3,"Ideal","E","VS1",62.5,54,703,4.27,4.32,2.69
1.37,"Premium","H","VS1",62.9,58,8669,7.12,7.07,4.46
2.19,"Premium","E","SI2",62.4,61,18232,8.31,8.23,5.16
1.06,"Premium","H","VS2",62,58,5889,6.57,6.5,4.05
0.5,"Fair","D","SI1",64.6,58,1323,5,4.97,3.22
0.52,"Very Good","F","SI1",61.3,56,1261,5.2,5.24,3.2
0.9,"Very Good","H","VS1",60.5,63,4201,6.13,6.16,3.72
0.52,"Ideal","D","SI1",62.7,56,1720,5.17,5.14,3.23
0.28,"Very Good","E","VS2",60.4,59,487,4.22,4.26,2.56
0.5,"Premium","E","VS2",61.8,58,1624,5.07,5.09,3.14
0.32,"Premium","F","VVS1",62.7,60,990,4.35,4.32,2.72
1.06,"Premium","I","SI1",61.9,59,4452,6.52,6.5,4.03
0.31,"Ideal","E","IF",61.9,56,1133,4.37,4.35,2.7
0.33,"Very Good","E","VVS1",61.5,57,1103,4.44,4.48,2.75
1.1,"Premium","H","SI1",60.4,60,5056,6.72,6.68,4.05
0.38,"Premium","H","VS2",60.5,59,898,4.69,4.66,2.83
1.01,"Good","I","I1",63.1,57,2844,6.35,6.39,4.02
0.9,"Premium","H","VS1",61.5,59,4064,6.19,6.13,3.79
0.33,"Premium","I","IF",62.1,58,694,4.39,4.43,2.74
0.32,"Ideal","E","VS2",62,55,900,4.46,4.38,2.74
0.31,"Ideal","E","VVS2",61.4,58,755,4.33,4.37,2.67
0.52,"Ideal","E","VS2",62.4,57,1743,5.14,5.12,3.2
0.7,"Very Good","F","VS2",61.2,56,2400,5.72,5.78,3.52
2.01,"Premium","J","SI2",60.8,58,12048,8.19,8.13,4.96
1.14,"Ideal","H","VS2",61.6,56,5937,6.72,6.68,4.13
1.21,"Premium","E","SI2",61.7,59,5920,6.83,6.78,4.2
1.51,"Premium","J","VS2",59.6,60,7553,7.58,7.48,4.49
0.51,"Ideal","D","VS2",61.8,55,1787,5.1,5.16,3.17
0.91,"Very Good","F","SI1",62,59,4141,6.2,6.22,3.85
0.31,"Ideal","H","VS2",62.4,55,628,4.36,4.33,2.71
1.59,"Ideal","I","SI1",62.1,57,8835,7.48,7.46,4.64
0.91,"Very Good","G","SI1",62.8,58,4045,6.15,6.18,3.87
0.56,"Ideal","G","SI1",61.2,59,1322,5.26,5.32,3.24
0.9,"Ideal","F","I1",61.8,57,2634,6.2,6.13,3.81
0.53,"Ideal","D","VS2",62.1,55,1956,5.2,5.17,3.22
1.7,"Good","H","VS2",63.3,57,12117,7.54,7.59,4.79
0.43,"Ideal","J","VVS2",61.8,55,710,4.89,4.91,3.03
0.71,"Ideal","F","VS1",62.6,57,3199,5.7,5.73,3.58
0.43,"Ideal","F","VS1",61.9,56,774,4.84,4.85,3
0.57,"Ideal","D","VS1",61.7,56,2091,5.31,5.33,3.28
